"Gene","Location","Probe","MedianBvalTumor","MedianBvalNormal","Corr","GTMT","GTMB","GTMut","GTCG","GTCD","GBMT","GBMB","GBMut","GBCG","GBCD","MTMut","MTCG","MTCD","MBMut","MBCG","MBCD","MutCG","MutCD","GTMTnSig","GTMBnSig","GBMTnSig","GBMBnSig"
"AQP4,AQP4-AS1","NA","cg21592521","0.4035","0.624","0.213905377345503","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"AQP4,AQP4-AS1","NA","cg01292175","0.4905","0.8822","0.030282009803061","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"AQP4,AQP4-AS1","NA","cg20782743","0.5753","0.8523","0.425791726032072","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5orf64","GeneBody","cg10932486","0.620433333333","0.5292","0.138617272298916","0","0","0","0","0","0","0","0","0","0","0","9","30","0","3","57","0","0","0","0","0","0"
"TLE3","GeneBody","cg02009766","0.558","0.8308","0.403272069992543","11","19","2","19","16","18","16","1","1","52","0","4","32","1","13","18","1","0","0","3","4","0"
"EXPH5","GeneBody","cg05727199","0.4326","0.4495","0.0312707494770623","19","29","5","15","12","14","7","3","4","40","5","18","22","2","9","19","5","7","1","1","2","0"
"EXPH5","GeneBody","cg16934235","0.4357","0.5559","0.554239760036679","8","23","5","15","12","25","5","3","4","40","6","10","32","2","9","28","5","7","0","0","2","0"
"EXPH5","AfterGene","cg10022155","0.409533333333","0.6928","0.51432617611632","7","22","5","15","12","35","4","3","4","40","5","5","23","2","7","24","5","7","0","0","2","0"
"EXPH5","GeneBody","cg23322223","0.6654","0.6657","0.60307850242407","6","28","5","15","12","26","2","3","4","40","4","9","34","2","9","29","5","7","0","0","2","0"
"EXPH5","GeneBody","cg21560076","0.3871","0.4702","0.517609450597925","7","18","5","15","12","24","6","3","4","40","5","11","35","2","7","29","5","7","0","0","2","0"
"EXPH5","GeneBody","cg22254463","0.4629","0.3792","0.311808578571307","10","21","5","15","12","23","5","3","4","40","7","15","26","2","8","35","5","7","0","0","2","0"
"EXPH5","GeneBody","cg07774251","0.4892","0.5363","-0.070741336266384","17","21","5","15","12","13","6","3","4","40","7","15","28","2","5","27","5","7","2","1","1","0"
"EXPH5","GeneBody","cg10593028","0.567","0.597","0.655518809704149","12","22","5","15","12","24","3","3","4","40","4","12","34","0","9","34","5","7","0","0","2","0"
"EXPH5","GeneBody","cg14140118","0.35","0.4833","0.589445793214733","8","21","5","15","12","22","6","3","4","40","6","12","31","3","11","24","5","7","0","0","3","0"
"EBF3","GeneBody","cg20402653","0.4609","0.8557","0.217689452378178","35","3","3","10","21","5","28","2","10","32","3","2","32","0","15","32","0","0","1","0","0","2"
"EBF3","GeneBody","cg27417526","0.7487","0.8596","0.439429296753947","16","6","3","10","21","11","29","2","10","32","0","5","33","2","7","38","0","0","1","0","1","1"
"EBF3","GeneBody","cg06699461","0.5776","0.9417","0.502139270094047","24","7","3","10","21","13","24","2","10","32","2","5","27","1","10","30","0","0","0","1","1","1"
"EBF3","GeneBody","cg15229245","0.616","0.6027","-0.317901062453795","12","9","3","10","21","24","18","2","10","32","2","4","26","1","8","39","0","0","0","2","1","0"
"EBF3","GeneBody","cg23217778","0.7556","0.9195","0.517212913369133","30","3","3","10","21","16","26","2","10","32","2","6","26","2","13","26","0","0","1","1","1","1"
"EBF3","GeneBody","cg04043455","0.3218","0.336","0.387358522395007","19","4","3","10","21","12","25","2","10","32","2","6","28","1","9","40","0","0","2","0","0","1"
"EBF3","GeneBody","cg26229752","0.7689","0.679","-0.324416639977965","10","11","3","10","21","15","22","2","10","32","0","6","31","1","10","35","0","0","0","2","1","0"
"EBF3","GeneBody","cg06261400","0.4911","0.5848","-0.303984561917684","19","8","3","10","21","13","22","2","10","32","0","2","25","1","10","38","0","0","0","2","1","0"
"EBF3","GeneBody","cg17295910","0.5336","0.8633","0.04355026638215","30","3","3","10","21","11","24","2","10","32","2","4","30","2","9","32","0","0","1","1","0","2"
"EBF3","GeneBody","cg16589299","0.3108","0.1614","-0.0699954822411393","9","14","3","10","21","19","16","2","10","32","3","9","27","1","4","35","0","0","1","1","2","0"
"EBF3","GeneBody","cg07890827","0.8783","0.9811","0.573226507240208","30","6","3","10","21","10","32","2","10","32","3","6","26","1","11","31","0","0","0","2","2","1"
"EBF3","GeneBody","cg26121639","0.5743","0.8855","0.259706606917504","30","1","3","10","21","6","27","2","10","32","1","3","35","0","11","27","0","0","0","1","1","2"
"EBF3","GeneBody","cg04904609","0.5596","0.9","0.119666316488062","31","5","3","10","21","10","23","2","10","32","2","3","30","1","11","35","0","0","0","1","2","2"
"EBF3","GeneBody","cg22952849","0.4944","0.8913","0.170301098927866","35","1","3","10","21","7","27","2","10","32","3","3","33","1","10","36","0","0","0","1","2","2"
"EBF3","GeneBody","cg25746778","0.609","0.2983","-0.285348000572876","10","21","3","10","21","12","20","2","10","32","1","8","25","1","5","30","0","0","0","1","2","0"
"EBF3","GeneBody","cg15991708","0.651","0.948","0.383464023493612","27","3","3","10","21","10","25","2","10","32","3","3","28","1","13","32","0","0","1","2","1","1"
"EBF3","GeneBody","cg27454298","0.5602","0.8758","0.307188183751488","28","7","3","10","21","11","25","2","10","32","1","4","30","1","13","34","0","0","0","1","1","2"
"EBF3","GeneBody","cg04478817","0.5252","0.8507","0.646675833547829","31","5","3","10","21","9","26","2","10","32","0","3","31","1","12","31","0","0","1","0","1","2"
"EBF3","GeneBody","cg02526981","0.688","0.8811","-0.0310571137185704","24","6","3","10","21","9","27","2","10","32","0","4","34","1","12","36","0","0","0","1","2","2"
"EBF3","GeneBody","cg04804618","0.1136","0.1015","0.170140698077068","15","11","3","10","21","20","22","2","10","32","0","11","30","1","7","31","0","0","1","1","1","0"
"EBF3","GeneBody","cg17720259","0.5144","0.9016","0.0327761570724905","23","2","3","10","21","10","29","2","10","32","2","4","40","1","8","36","0","0","2","0","1","2"
"EBF3","GeneBody","cg18833880","0.7214","0.9543","0.0438698358599818","27","2","3","10","21","11","33","2","10","32","3","8","31","1","8","40","0","0","1","0","0","3"
"EBF3","GeneBody","cg26372765","0.5606","0.8805","0.334593543115817","32","3","3","10","21","8","27","2","10","32","0","3","32","1","15","32","0","0","0","1","2","2"
"EBF3","GeneBody","cg06610286","0.6194","0.8943","-0.0693814260574621","28","4","3","10","21","13","26","2","10","32","2","3","26","2","9","33","0","0","1","2","0","2"
"EBF3","GeneBody","cg03774288","0.6495","0.8398","0.585446629421692","22","6","3","10","21","13","29","2","10","32","2","6","35","1","10","34","0","0","2","0","1","2"
"EBF3","GeneBody","cg05226959","0.6489","0.8864","0.340122456363725","27","3","3","10","21","11","25","2","10","32","1","1","34","1","13","33","0","0","0","1","2","1"
"EBF3","GeneBody","cg12502265","0.6572","0.9227","0.468031446702601","25","5","3","10","21","14","25","2","10","32","2","5","32","1","9","31","0","0","1","1","1","1"
"RBP1,RP11-319G6.1","NA","cg23363832","0.3972","0.0553","0.245581490725274","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RBP1,RP11-319G6.1","NA","cg20532370","0.2002","0.0909","0.535749541431377","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RBP1,RP11-319G6.1","NA","cg12497564","0.1139","0.1026","0.409048616817307","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RBP1,RP11-319G6.1","NA","cg15229124","0.4042","0.07","0.517962842765979","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RBP1,RP11-319G6.1","NA","cg02925229","0.4238","0.2396","0.230753263443806","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RBP1,RP11-319G6.1","NA","cg24594997","0.1777","0.1077","0.173853797554278","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RBP1,RP11-319G6.1","NA","cg12298268","0.6888","0.3684","-0.055617274987052","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"NTM","GeneBody","cg00274909","0.6596","0.9451","0.0660045486966948","20","8","1","12","26","16","25","2","7","33","0","7","24","1","16","31","1","1","0","0","0","1"
"NTM","BeforeGene","cg04414912","0.5397","0.9095","-0.220012543380747","16","10","1","12","26","17","28","2","7","33","0","2","32","2","13","34","1","1","1","1","0","0"
"NTM","GeneBody","cg23303246","0.4046","0.8469","0.151928525510993","23","4","1","12","26","12","30","2","7","33","0","6","22","2","10","37","1","1","0","1","1","1"
"NTM","GeneBody","cg23692386","0.5791","0.8973","0.0578008998583448","19","8","1","12","26","15","22","2","7","33","0","6","24","1","17","34","1","1","0","0","1","1"
"NTM","GeneBody","cg10677017","0.3765","0.788","0.195999189403129","20","3","1","12","26","9","30","2","7","33","0","5","26","1","13","31","1","1","0","1","0","2"
"NTM","GeneBody","cg13453157","0.3438","0.8024","-0.238498212189465","25","2","1","12","26","8","33","2","7","33","0","8","24","0","11","32","1","1","1","1","0","1"
"NTM","GeneBody","cg26303229","0.4395","0.9122","-0.11648017714969","22","3","1","12","26","13","32","2","7","33","0","6","22","0","11","33","1","1","0","0","0","1"
"NTM","GeneBody","cg17090716","0.6626","0.9352","0.117217546436679","17","9","1","12","26","19","25","2","7","33","0","6","23","2","17","38","1","1","1","2","1","0"
"NTM","GeneBody","cg27481629","0.4907","0.9177","-0.101705303799299","21","4","1","12","26","11","33","2","7","33","0","8","22","2","14","32","1","1","0","1","1","1"
"NTM","GeneBody","cg24902206","0.5124","0.9083","0.174966550619003","25","5","1","12","26","10","31","2","7","33","0","5","27","2","11","37","1","1","0","0","1","2"
"NTM","GeneBody","cg01262836","0.816","0.9691","0.0470463570278488","14","14","1","12","26","19","23","2","7","33","0","6","26","2","15","35","1","1","0","0","2","1"
"NTM","GeneBody","cg01465429","0.6619","0.9438","-0.116126672819688","24","7","1","12","26","14","28","2","7","33","0","7","24","1","16","37","1","1","0","1","2","1"
"NTM","GeneBody","cg25529587","0.5021","0.8376","0.322458794961542","21","8","1","12","26","14","25","2","7","33","0","6","25","2","14","31","1","1","2","1","0","1"
"NTM","GeneBody","cg13658713","0.6292","0.934","-0.164918316822477","21","3","1","12","26","11","30","2","7","33","0","4","20","1","13","33","1","1","0","1","1","1"
"NTM","GeneBody","cg11754374","0.7815","0.9743","-0.0746044818085465","15","9","1","12","26","14","27","2","7","33","0","7","16","2","13","33","1","1","0","2","2","0"
"NTM","GeneBody","cg15617814","0.5881","0.109","0.0169162631347053","7","20","1","12","26","22","25","2","7","33","0","15","29","2","8","33","1","1","1","1","1","0"
"NTM","GeneBody","cg00527514","0.5148","0.89","-0.243883548263202","25","7","1","12","26","14","31","2","7","33","0","8","28","1","14","32","1","1","1","0","0","1"
"NTM","GeneBody","cg23493497","0.3479","0.8211","0.00862981800747373","25","3","1","12","26","11","35","2","7","33","0","8","22","1","12","28","1","1","0","1","1","1"
"NTM","GeneBody","cg19717586","0.6073","0.1213","0.125135550440683","4","20","1","12","26","25","25","2","7","33","0","15","29","3","10","25","1","1","1","0","1","1"
"NTM","GeneBody","cg26808144","0.4769","0.9087","-0.186635320252958","21","4","1","12","26","16","32","2","7","33","0","8","24","2","13","33","1","1","0","1","0","1"
"NTM","GeneBody","cg16670307","0.6677","0.6998","0.289517992892628","9","10","1","12","26","19","24","2","7","33","0","6","21","3","11","32","1","1","1","1","1","1"
"NTM","GeneBody","cg23544472","0.5143","0.9247","0.219671737823889","19","4","1","12","26","13","27","2","7","33","0","7","22","2","13","36","1","1","1","1","0","1"
"NTM","GeneBody","cg26088269","0.4689","0.8458","-0.0276172545673533","24","5","1","12","26","9","36","2","7","33","0","8","22","1","12","30","1","1","0","3","2","0"
"NTM","GeneBody","cg06565368","0.436","0.8126","0.37787590050693","29","3","1","12","26","8","37","2","7","33","0","8","25","1","13","29","1","1","1","0","0","2"
"NTM","GeneBody","cg04172395","0.6348","0.9505","0.0716568461392069","20","9","1","12","26","11","24","2","7","33","0","6","22","3","16","33","1","1","0","0","1","1"
"NTM","GeneBody","cg23405457","0.5752","0.9216","-0.130987466645193","19","5","1","12","26","11","27","2","7","33","0","5","23","2","13","33","1","1","1","0","1","1"
"NTM","GeneBody","cg11362049","0.3435","0.8539","-0.273033440694978","28","3","1","12","26","7","37","2","7","33","0","8","26","2","11","34","1","1","0","1","1","1"
"NTM","GeneBody","cg26251098","0.4252","0.8532","-0.13496116928955","19","4","1","12","26","13","27","2","7","33","0","8","22","1","11","35","1","1","1","1","1","1"
"NTM","GeneBody","cg12079699","0.8513","0.9236","0.159991721023802","18","7","1","12","26","11","25","2","7","33","1","9","23","1","10","43","1","1","1","2","2","0"
"NTM","GeneBody","cg16257533","0.3437","0.719","0.445797338802707","19","7","1","12","26","10","28","2","7","33","1","6","24","1","11","32","1","1","1","1","0","1"
"NTM","GeneBody","cg01211763","0.3648","0.851","-0.132549978847515","30","2","1","12","26","7","38","2","7","33","0","9","29","2","12","33","1","1","1","1","0","1"
"NTM","GeneBody","cg25602520","0.5338","0.8602","-0.434280792358575","16","8","1","12","26","12","27","2","7","33","1","8","27","1","12","35","1","1","0","1","1","1"
"NTM","GeneBody","cg15159131","0.5844","0.9235","0.152965096118632","22","5","1","12","26","10","29","2","7","33","0","7","24","1","13","38","1","1","1","0","1","1"
"NTM","GeneBody","cg23699196","0.2159","0.0625","0.105710425048322","7","17","1","12","26","21","22","2","7","33","1","13","28","2","13","30","1","1","1","0","1","1"
"NTM","GeneBody","cg15585794","0.3026","0.1254","-0.189592097407023","7","21","1","12","26","20","25","2","7","33","1","8","31","2","9","37","1","1","1","1","1","0"
"NTM","GeneBody","cg04291014","0.5981","0.8859","0.043257603153606","14","11","1","12","26","18","24","2","7","33","0","6","28","2","16","31","1","1","1","0","1","1"
"NTM","GeneBody","cg08214060","0.424","0.923","-0.0820455797413242","29","4","1","12","26","7","35","2","7","33","0","7","25","1","10","38","1","1","0","0","1","1"
"NTM","GeneBody","cg08566882","0.4035","0.8492","0.0106918612648057","21","5","1","12","26","14","32","2","7","33","0","7","20","2","15","31","1","1","0","1","1","1"
"NTM","GeneBody","cg17104961","0.6896","0.9337","0.0673299912424545","19","7","1","12","26","13","29","2","7","33","0","4","27","1","16","30","1","1","1","1","2","1"
"NTM","GeneBody","cg23056713","0.5575","0.9546","0.219387445617495","16","5","1","12","26","17","28","2","7","33","0","7","22","2","15","33","1","1","0","1","0","1"
"NTM","GeneBody","cg26377630","0.609","0.9038","-0.221057115658207","23","5","1","12","26","8","35","2","7","33","1","4","28","2","12","35","1","1","1","0","1","2"
"HMCN1","GeneBody","cg09411231","0.7419","0.8637","0.113864686816793","24","5","10","29","6","13","25","12","31","11","10","34","8","11","36","9","26","10","1","0","0","2"
"HMCN1","GeneBody","cg20463298","0.4218","0.6249","0.596293365398649","29","2","10","29","6","8","22","12","31","11","12","30","8","12","31","4","26","10","3","0","0","1"
"HMCN1","GeneBody","cg15687000","0.4357","0.5674","0.225300866166218","28","6","10","29","6","8","19","12","31","11","16","35","9","10","41","3","26","10","1","0","0","3"
"HMCN1","GeneBody","cg22439209","0.8293","0.8941","-0.271824818036075","25","4","10","29","6","13","19","12","31","11","14","40","3","14","40","7","26","10","0","2","0","1"
"HMCN1","GeneBody","cg12728791","0.6088","0.9371","0.255642594781641","25","3","10","29","6","9","25","12","31","11","6","30","8","15","41","6","26","10","1","1","1","2"
"HMCN1","GeneBody","cg00579805","0.4913","0.8832","-0.109826917535287","20","4","10","29","6","9","25","12","31","11","10","29","10","12","40","5","26","10","1","0","0","2"
"NOTCH4,GPSM3","NA","cg11747349","0.1221","0.0798","0.163645628460414","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"NOTCH4,GPSM3","NA","cg19732154","0.0702","0.0497","0.0883537743745299","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"TMEM167B","GeneBody","cg07906745","0.3818","0.7312","0.355907813528742","7","16","0","27","3","29","14","0","5","27","0","18","10","0","14","10","0","0","1","1","1","2"
"ITIH5","GeneBody","cg06550165","0.6718","0.9482","0.201870033636532","27","9","0","33","3","12","22","3","41","13","0","25","8","1","43","9","2","1","0","0","1","1"
"ITIH5","GeneBody","cg03091851","0.6425","0.9353","0.355890687792409","23","6","0","33","3","12","25","3","41","13","0","23","11","1","45","8","2","1","1","0","1","2"
"ITIH5","AfterGene","cg10119075","0.5002","0.2029","0.192238985004439","11","14","0","33","3","19","19","3","41","13","1","34","3","0","37","13","2","1","0","3","1","0"
"ITIH5","GeneBody","cg12246472","0.3111","0.5093","0.428380546306599","15","9","0","33","3","22","21","3","41","13","1","23","9","0","41","9","2","1","0","0","1","2"
"ASXL2,PTGES3P2","NA","cg25181710","0.7632","0.2357","0.217850303016534","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASXL2,PTGES3P2","NA","cg23780110","0.7852","0.2914","0.0922218248416765","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CHRM3","BeforeGene","cg09823288","0.471","0.6447","-0.171237587612668","8","21","1","35","7","24","9","1","21","10","3","24","13","2","35","8","1","1","0","4","2","0"
"CHRM3","BeforeGene","cg00371368","0.1084","0.033","-0.0678453561629669","10","20","1","35","7","21","12","1","21","10","1","34","10","2","26","10","1","1","0","1","1","2"
"CHRM3","BeforeGene","cg24998078","0.2634","0.1073","0.155372193108011","7","21","1","35","7","28","15","1","21","10","1","31","12","2","24","14","1","1","0","2","1","1"
"CHRM3","GeneBody","cg17805202","0.7192","0.9278","-0.00948957694675663","34","1","1","35","7","7","37","1","21","10","2","30","10","2","29","12","1","1","1","1","0","1"
